"behavioral_touch_face","health_worker","health_insurance_0","child_under_6_months","opinion_h1n1_vacc_effective","employment_industry_fcxhlnwr","employment_occupation_NA","doctor_recc_seasonal","chronic_med_condition","h1n1_concern","employment_occupation_vlluhbov","doctor_recc_h1n1","behavioral_avoidance","employment_occupation_qxajmpny","opinion_seas_vacc_effective","employment_occupation_pvmttkik","employment_occupation_ukymxvdu","employment_occupation_ccgxvspp","hhs_geo_region_atmpeygn","employment_occupation_cmhcxjea","health_insurance_1","employment_industry_arjwrbjb","behavioral_outside_home","employment_industry_ldnlellj","employment_industry_qnlwzans","employment_occupation_dcjcmpih","opinion_h1n1_sick_from_vacc"
0,0,0,0,0.25,0,1,0,1,0.666666666666667,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,1,0,0.5,0,0,0,0,0.666666666666667,1,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.25,0,1,1,1,0.666666666666667,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0.000120554834604422,0,0.0330824851939866,1,0,1,0,0.000112063010462022,0.666666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0.25,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,1,0.75,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0.75,0,1,0.000221779583205234,1,0.666666666666667,0,0.000195286603469691,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.25,0,1,1,0,0.666666666666667,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,1,0,1,1,0.333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.25,0,1,1,0,1,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.255857984334102,0,1,1,1,0.666666666666667,0,1,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,0,0,0.000134260551715271,0.333333333333333,0,0,1,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.5,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.75,1,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,1,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.25,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,1,0,1,0,0,0,0,0,0.5,0,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0.25,0,0,0.000143914005748224,0,0.333333333333333,0,0.000148903590968905,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,1,0,0,0.75,1,0,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,1,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.75,0,1,1,1,0.333333333333333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,1,0,0,0.75,0,1,0.0121946117847884,0,0.333333333333333,0,0.000399272885763351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,1,0,0,0.75,1,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.25,0,1,0,1,0,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.25,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,1,0.75,0,0,1,0,0.333333333333333,0,1,0,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0,1,1,1,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,1,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,1,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,1,0,1,0,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0.75,0,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,1,0.25
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0.0195318648388354,0,0.75,0,0,0,0,0,1,1,0,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.25
1,0,0,1,0.75,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0,0,1,0,1,0.333333333333333,0,0,0,0,0.5,0,0,0,1,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,1,0.000991735333699903,0,0.666666666666667,0,5.40872073360292e-06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,1,0.75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.25
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,0,0.00590579229389575,0,0.333333333333333,0,4.84712493739594e-05,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.5,0,0,1,0,1,0,1,1,0,0.5,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.5,0,1,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0.0020917075759067,0,0,0,1
1,1.01826089427641e-05,0,0.00342915321314309,0.148321887161799,0,1,0,0.00305278694018176,0.333333333333333,0,0,1,0,0.116133333659865,0,0,0,0,0,0,0,1,0,0,0,0.00559995066296467
0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,0.0420917343851933,0,0.75,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,1,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.000653429364979008,0,0.000471176383202518,0.5,0,1,0,0.00285141143886043,0,0,0,0,0,0.246444960607621,0,0,0,0,0,0,0,0,0,0,0,0.00352639114705107
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,1,0,0,0.25
1,0,0,0,1,0,0,1,0,0.666666666666667,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.5,1,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,1,1,1,0,1,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,1,0,1,0,0,0,0
1,1,0,0,0.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,0,1,0,0,0,1,1,0,0.75,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0.75,1,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,7.74442767048647e-06,0,0.000431659168162572,0.155018811537756,0,1,0,1.92265196210681e-05,1,0,0,1,0,0.0835215648045902,0,0,0,0,0,0,0,0,0,0,0,0.106522396544983
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,1,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0.25
1,0,0,0,0.5,0,0,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,1,0,0,0.75,0,0,0.000468303685820237,0,0.333333333333333,0,0.000635683529974606,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0.0055237615277706,0,0.666666666666667,0,0.000673333090727188,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.25
0,0.00199939878222066,0,0.00381149080577792,0,0,1,0,0.00347563424139258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0269951482291718,0,0,1,0.5,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,1,0,0,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.5,0,1,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0.00590520870277626,0.5,0,1,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.25,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,1,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,0,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,1,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.75,1,0,1,1,0.666666666666667,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25
0,1,0,1,0.75,1,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,1,0.75,1,0,0.0047053419242705,0,0.333333333333333,0,0.00124916140596127,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.75,1,0,1,0,1,0,0,0,0,0.75,0,0,0,0,1,0,0,1,0,0,0,0.75
0,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0.000653127462850397,0,0.00592280274015637,1,0,1,0,0.000167796427647865,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0.25
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0.5,0,0,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,7.90127490598392e-05,0,0.0240942095944932,0.75,0,1,0,0.000209527675815482,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,1.09449219085383e-05,0,0.000699178600407205,0.175749479233352,0,1,9.74713013505369e-05,0.00282951724583659,0.666666666666667,0,2.08964648669522e-06,1,0,0.143732544893837,0,0,0,0,0,0,0,1,0,0,0,0.0538372593824556
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.75
1,0,1,0,0.75,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,1,0.5,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0.75
0,1,0,0,0.5,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.5,0,0,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,1,1,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0.00821771093891509,0,0.666666666666667,0,0.00107258661304501,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.5,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,1,1,0,0,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0.00166338956036259,0,1,0,0.00570793954513535,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,1,0,1,0.5,1,0,0.0090425847102601,0,1,0,0.000218799928365852,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,1,0,0,0
0,0.00085799042420915,0,0.00449410603895928,0.75,0,1,0,1.79517875388381e-05,0.333333333333333,0,0,0,0,0.328385336234798,0,0,0,0,0,0,0,0,0,0,0,0.02837404375554
1,0,0,0,0.75,0,1,0,1,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,0.5,0,0,1,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,1,0.75,1,0,0.00255365761086543,0,0.333333333333333,0,0.00444498174290352,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,0.000120701446869735,0,1,0,0.00201032277146304,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.5,0,1,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.75,0,0,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0.000303559661566442,1,1,0,0.00790203451536491,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,1,1,0.333333333333333,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,1,0,0,0,0,0,0.333333333333333,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0.000224538227890287,0,0.666666666666667,0,0.00429753114702785,1,0,0.25,0,0,0,0,0,0,0,1,1,0,0,0.25
1,1,0,0,0.75,1,0,1,0,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,1,0.5,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0.5,1,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,1,0,1,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,1,0,1,0.000339358224465357,1,0,0,0.00607189974403198,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.25,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0.00476794813945868,1,0.666666666666667,0,0.000714530194165681,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
